area,year,adm,total,avg,mid,mid1,mid3,sd,cv
苗栗縣公館鄉,2010,8014,5252964,655,519,321,860,524.23,79.98
苗栗縣公館鄉,2011,8321,5840989,702,549,337,917,599.89,85.46
苗栗縣公館鄉,2012,8681,6425072,740,571,355,957,617.44,83.42
苗栗縣公館鄉,2013,8920,6400107,718,546,335,930,907.25,126.45
苗栗縣公館鄉,2014,8869,6751309,761,566,349,968,1292.36,169.77
苗栗縣公館鄉,2015,8657,6695134,773,592,367,991,794.69,102.76
苗栗縣公館鄉,2016,8694,6704014,771,596,370,999,671.92,87.14
苗栗縣銅鑼鄉,2002,4708,2860281,608,495,307,820,430.72,70.9
苗栗縣銅鑼鄉,2003,4552,2741758,602,496,300,807,414.9,68.88
苗栗縣銅鑼鄉,2004,4639,2917816,629,513,309,824,459.37,73.03
苗栗縣銅鑼鄉,2005,4560,2981663,654,527,319,856,495.81,75.83
苗栗縣銅鑼鄉,2006,4513,3005629,666,529,325,875,502.92,75.51
苗栗縣銅鑼鄉,2007,3539,2482446,701,562,347,917,531.25,75.74
苗栗縣銅鑼鄉,2008,4535,3034629,669,531,333,871,514.98,76.96
苗栗縣銅鑼鄉,2009,4415,2687481,609,492,304,806,456.78,75.04
苗栗縣銅鑼鄉,2010,4558,2854502,626,505,310,823,480.86,76.78
苗栗縣銅鑼鄉,2011,4680,3097369,662,519,325,875,521.56,78.81
苗栗縣銅鑼鄉,2012,4828,3331659,690,546,345,911,521.43,75.56
苗栗縣銅鑼鄉,2013,4895,3311901,677,530,339,887,539.28,79.71
苗栗縣銅鑼鄉,2014,4952,3447469,696,547,347,910,560.06,80.45
苗栗縣銅鑼鄉,2015,4930,3484140,707,551,346,908,613.04,86.74
苗栗縣銅鑼鄉,2016,4742,3455149,729,575,367,933,621.94,85.36
苗栗縣三義鄉,2002,3947,2531269,641,519,320,855,466.16,72.69
苗栗縣三義鄉,2003,3883,2498992,644,506,317,859,504.92,78.46
苗栗縣三義鄉,2004,3962,2670934,674,520,316,900,509.39,75.56
苗栗縣三義鄉,2005,3973,2770659,697,521,323,919,578.82,83
苗栗縣三義鄉,2006,3952,2749435,696,521,320,919,595.68,85.62
苗栗縣三義鄉,2007,3168,2310223,729,571,345,956,662.45,90.84
苗栗縣三義鄉,2008,3949,2745344,695,540,340,880,660.17,94.96
苗栗縣三義鄉,2009,3821,2421967,634,501,315,809,545.32,86.03
苗栗縣三義鄉,2010,3948,2575392,652,518,328,830,545.47,83.62
苗栗縣三義鄉,2011,4038,2845132,705,538,337,901,602.91,85.57
苗栗縣三義鄉,2012,4269,3096975,725,560,347,920,689.88,95.1
苗栗縣三義鄉,2013,4337,2976480,686,534,338,884,577.84,84.2
苗栗縣三義鄉,2014,4320,3120526,722,545,346,900,1059.26,146.64
苗栗縣三義鄉,2015,4282,3107659,726,555,351,913,956.71,131.82
苗栗縣三義鄉,2016,4160,3063135,736,569,370,915,916.28,124.44
苗栗縣西湖鄉,2002,1750,1087536,621,517,323,803,457,73.54
苗栗縣西湖鄉,2003,1696,1057250,623,504,310,800,538.19,86.33
苗栗縣西湖鄉,2004,1649,1050664,637,544,327,835,438.88,68.88
苗栗縣西湖鄉,2005,1676,1090719,651,523,323,863,470.19,72.25
苗栗縣西湖鄉,2006,1646,1085718,660,519,311,887,505.47,76.63
苗栗縣西湖鄉,2007,1196,847827,709,570,342,958,529.88,74.75
苗栗縣西湖鄉,2008,1649,1119251,679,530,326,886,548.48,80.81
苗栗縣西湖鄉,2009,1611,1044572,648,527,319,820,528.67,81.53
苗栗縣西湖鄉,2010,1666,1070610,643,523,298,825,528.93,82.31
苗栗縣西湖鄉,2011,1678,1163253,693,538,325,869,593.41,85.6
苗栗縣西湖鄉,2012,1740,1264326,727,551,340,900,640.18,88.1
苗栗縣西湖鄉,2013,1757,1214479,691,527,321,885,606.06,87.68
苗栗縣西湖鄉,2014,1780,1282384,720,545,332,911,863.14,119.81
苗栗縣西湖鄉,2015,1690,1278774,757,573,356,942,977.12,129.13
苗栗縣西湖鄉,2016,1676,1324522,790,583,376,947,1519.03,192.21
苗栗縣頭屋鄉,2002,2863,1753603,613,508,324,792,440.58,71.93
苗栗縣頭屋鄉,2003,2807,1721417,613,506,318,804,536.49,87.48
苗栗縣頭屋鄉,2004,2856,1825239,639,522,332,837,478.93,74.94
苗栗縣頭屋鄉,2005,2879,1916868,666,535,333,861,507.66,76.25
苗栗縣頭屋鄉,2006,2749,1861109,677,547,351,877,526.48,77.77
苗栗縣頭屋鄉,2007,2252,1623509,721,574,359,938,587.01,81.42
苗栗縣頭屋鄉,2008,2769,1923254,695,552,345,901,564.59,81.29
苗栗縣頭屋鄉,2009,2671,1720730,644,521,326,833,510.98,79.32
苗栗縣頭屋鄉,2010,2832,1883121,665,526,324,865,610.45,91.8
苗栗縣頭屋鄉,2011,2883,1988711,690,540,334,904,604.84,87.68
苗栗縣頭屋鄉,2012,2936,2091401,712,555,352,929,626.76,87.99
苗栗縣頭屋鄉,2013,3013,2062110,684,530,335,883,600.88,87.8
苗栗縣頭屋鄉,2014,3022,2150910,712,555,338,939,647.06,90.91
苗栗縣頭屋鄉,2015,2829,2118770,749,583,367,960,712.66,95.15
苗栗縣頭屋鄉,2016,2879,2150278,747,583,370,965,689.4,92.3
苗栗縣竹南鎮,2002,17771,11996034,675,508,314,807,2434.14,360.59
苗栗縣竹南鎮,2003,18077,12350693,683,505,315,803,2723.08,398.56
苗栗縣竹南鎮,2004,18821,13639820,725,523,322,846,3427.28,472.92
苗栗縣竹南鎮,2005,18827,14300409,760,536,331,886,3220.96,424.05
苗栗縣竹南鎮,2006,19115,14436955,755,544,336,901,1943.91,257.38
苗栗縣竹南鎮,2007,19767,15634517,791,559,344,938,1785.31,225.72
苗栗縣竹南鎮,2008,20172,16111828,799,573,352,964,1354.6,169.6
苗栗縣竹南鎮,2009,19923,14427680,724,527,324,893,1490.31,205.79
苗栗縣竹南鎮,2010,20931,16079690,768,558,337,951,1000.21,130.2
苗栗縣竹南鎮,2011,22249,18868876,848,590,354,1012,1214.7,143.23
苗栗縣竹南鎮,2012,23059,19261769,835,604,365,1043,969.34,116.04
苗栗縣竹南鎮,2013,23685,19478216,822,594,359,1037,861.33,104.74
苗栗縣竹南鎮,2014,24244,21203756,875,624,373,1080,1217.12,139.16
苗栗縣竹南鎮,2015,24860,21894890,881,632,376,1107,895.05,101.63
苗栗縣竹南鎮,2016,25165,22403609,890,635,376,1123,940.93,105.69
苗栗縣頭份鎮,2002,22268,14064000,632,506,319,806,530.86,84.05
苗栗縣頭份鎮,2003,22615,14393392,636,510,323,817,553.15,86.91
苗栗縣頭份鎮,2004,23553,15835643,672,534,333,854,610.46,90.8
苗栗縣頭份鎮,2005,23755,16962947,714,552,341,893,816.28,114.31
苗栗縣頭份鎮,2006,23896,17266158,723,554,344,914,700.63,96.97
苗栗縣頭份鎮,2007,24658,18938502,768,572,352,953,877.52,114.25
苗栗縣頭份鎮,2008,25188,19443421,772,584,359,969,767,99.36
苗栗縣頭份鎮,2009,24479,17198902,703,534,328,889,654.63,93.17
苗栗縣頭份鎮,2010,25640,19379134,756,562,345,945,804.55,106.45
苗栗縣頭份鎮,2011,27025,21650568,801,588,359,998,873.76,109.07
苗栗縣頭份鎮,2012,28071,22922828,817,604,374,1033,799.06,97.85
苗栗縣頭份鎮,2013,28770,23218026,807,590,362,1019,858.54,106.38
苗栗縣頭份鎮,2014,29430,24715934,840,615,374,1059,939.62,111.88
苗栗縣頭份鎮,2015,29856,25537706,855,620,377,1078,931.41,108.89
苗栗縣頭份鎮,2016,30171,25791610,855,622,377,1079,825.71,96.59
苗栗縣造橋鄉,2002,3372,1985081,589,498,319,764,410.09,69.66
苗栗縣造橋鄉,2003,3386,1990651,588,494,313,757,416.12,70.78
苗栗縣造橋鄉,2004,3450,2110237,612,510,322,787,428.77,70.1
苗栗縣造橋鄉,2005,3457,2214698,641,523,330,819,476.52,74.38
苗栗縣造橋鄉,2006,3451,2221184,644,535,332,827,473.68,73.59
苗栗縣造橋鄉,2007,3468,2301524,664,541,337,859,493.58,74.37
苗栗縣造橋鄉,2008,3437,2287557,666,546,341,866,505.02,75.88
苗栗縣造橋鄉,2009,3370,2051803,609,497,313,785,454.75,74.69
苗栗縣造橋鄉,2010,3431,2261902,659,522,335,833,713.38,108.21
苗栗縣造橋鄉,2011,3542,2445526,690,555,342,881,739.69,107.13
苗栗縣造橋鄉,2012,3718,2595031,698,555,354,888,839.79,120.32
苗栗縣造橋鄉,2013,3711,2525608,681,532,338,865,830.96,122.1
苗栗縣造橋鄉,2014,3712,2619669,706,552,336,892,977.82,138.56
苗栗縣造橋鄉,2015,3729,2672702,717,558,357,904,1324.63,184.82
苗栗縣造橋鄉,2016,3698,2673732,723,559,354,906,1286.74,177.97
苗栗縣後龍鎮,2002,8981,5019274,559,464,289,700,428.5,76.67
苗栗縣後龍鎮,2003,8879,4994050,562,460,292,702,457.77,81.39
苗栗縣後龍鎮,2004,8956,5194236,580,473,300,722,476.6,82.18
苗栗縣後龍鎮,2005,8756,5318228,607,484,305,755,522.82,86.08
苗栗縣後龍鎮,2006,8533,5251705,615,486,311,771,518.47,84.24
苗栗縣後龍鎮,2007,8062,5232605,649,508,322,811,568.06,87.52
苗栗縣後龍鎮,2008,8547,5566307,651,500,317,803,625.29,96.01
苗栗縣後龍鎮,2009,8136,4904613,603,474,300,753,544.6,90.34
苗栗縣後龍鎮,2010,8516,5263318,618,482,298,776,586.18,94.84
苗栗縣後龍鎮,2011,8712,5837805,670,507,307,819,796.41,118.85
苗栗縣後龍鎮,2012,8916,6067037,680,521,323,851,670.95,98.6
苗栗縣後龍鎮,2013,8848,5886141,665,506,314,824,646.26,97.14
苗栗縣後龍鎮,2014,8836,6125274,693,526,327,866,706.9,101.97
苗栗縣後龍鎮,2015,8565,6045785,706,537,345,884,623.32,88.31
苗栗縣後龍鎮,2016,8420,6113401,726,554,353,905,685.07,94.35
苗栗縣三灣鄉,2002,1693,973618,575,462,306,723,427.66,74.37
苗栗縣三灣鄉,2003,1657,961046,580,473,311,728,469.32,80.92
苗栗縣三灣鄉,2004,1658,1005703,607,486,315,760,515.49,84.98
苗栗縣三灣鄉,2005,1651,1036594,628,496,309,775,596.38,94.99
苗栗縣三灣鄉,2006,1561,989874,634,515,320,806,493.37,77.8
苗栗縣三灣鄉,2007,1600,1031796,645,512,325,808,538.32,83.48
苗栗縣三灣鄉,2008,1572,1029373,655,518,322,829,530.26,80.98
苗栗縣三灣鄉,2009,1520,929854,612,484,300,791,504.96,82.54
苗栗縣三灣鄉,2010,1554,1005720,647,496,305,827,586.17,90.57
苗栗縣三灣鄉,2011,1615,1094269,678,512,322,846,649.3,95.83
苗栗縣三灣鄉,2012,1684,1150812,683,527,312,853,621.97,91.01
苗栗縣三灣鄉,2013,1679,1143591,681,519,309,847,658.91,96.74
苗栗縣三灣鄉,2014,1694,1212181,716,539,325,898,646.3,90.32
苗栗縣三灣鄉,2015,1649,1173284,712,552,334,917,612.8,86.13
苗栗縣三灣鄉,2016,1671,1168860,699,539,333,900,580.26,82.95
苗栗縣南庄鄉,2002,2402,1263735,526,423,276,650,509.07,96.76
苗栗縣南庄鄉,2003,2241,1208732,539,445,289,662,480.06,89
苗栗縣南庄鄉,2004,2256,1285566,570,459,297,687,578.33,101.49
苗栗縣南庄鄉,2005,2127,1283839,604,475,306,720,598.93,99.23
苗栗縣南庄鄉,2006,1982,1216108,614,470,300,744,610.89,99.56
苗栗縣南庄鄉,2007,1954,1313065,672,480,319,768,1283.07,190.94
苗栗縣南庄鄉,2008,1943,1337701,688,501,325,789,1240,180.11
苗栗縣南庄鄉,2009,1789,1158124,647,485,312,734,1271.08,196.35
苗栗縣南庄鄉,2010,1866,1237710,663,477,304,752,2111.02,318.26
苗栗縣南庄鄉,2011,1934,1497839,774,503,312,788,3518.54,454.31
苗栗縣南庄鄉,2012,2024,1458282,720,516,326,834,1868.98,259.4
苗栗縣南庄鄉,2013,1984,1396765,704,507,317,813,1593.06,226.28
苗栗縣南庄鄉,2014,2014,1359097,675,518,321,840,629.22,93.24
苗栗縣南庄鄉,2015,1965,1370344,697,533,331,845,732.14,104.98
苗栗縣南庄鄉,2016,1925,1300869,676,518,328,818,701.91,103.87
苗栗縣大湖鄉,2002,3020,1695400,561,450,273,718,741.4,132.07
苗栗縣大湖鄉,2003,2927,1633214,558,457,280,721,584.99,104.84
苗栗縣大湖鄉,2004,2878,1659989,577,471,285,745,472.81,81.97
苗栗縣大湖鄉,2005,2784,1706133,613,494,300,789,502.19,81.94
苗栗縣大湖鄉,2006,2612,1608763,616,491,313,790,481.74,78.22
苗栗縣大湖鄉,2007,2001,1304196,652,528,325,839,537.6,82.48
苗栗縣大湖鄉,2008,2600,1648056,634,513,316,809,509.55,80.39
苗栗縣大湖鄉,2009,2518,1503549,597,484,301,761,477.62,79.99
苗栗縣大湖鄉,2010,2639,1577432,598,489,301,767,477.81,79.94
苗栗縣大湖鄉,2011,2689,1651478,614,505,300,786,536.42,87.34
苗栗縣大湖鄉,2012,2750,1825670,664,537,333,838,548.31,82.59
苗栗縣大湖鄉,2013,2870,1828319,637,505,303,815,545.38,85.61
苗栗縣大湖鄉,2014,2827,1897294,671,536,318,856,584.67,87.12
苗栗縣大湖鄉,2015,2773,1914556,690,550,333,871,575.93,83.42
苗栗縣大湖鄉,2016,2801,1935254,691,552,344,873,576.35,83.42
苗栗縣卓蘭鎮,2002,2768,1492779,539,420,263,680,439.45,81.49
苗栗縣卓蘭鎮,2003,2719,1467598,540,424,261,685,457.05,84.68
苗栗縣卓蘭鎮,2004,2839,1555426,548,427,265,691,470.8,85.93
苗栗縣卓蘭鎮,2005,2742,1570725,573,440,276,729,498.64,87.05
苗栗縣卓蘭鎮,2006,2674,1542738,577,452,286,722,487.32,84.47
苗栗縣卓蘭鎮,2007,2446,1451038,593,467,290,738,516.41,87.05
苗栗縣卓蘭鎮,2008,2833,1689246,596,467,292,729,522.73,87.67
苗栗縣卓蘭鎮,2009,2678,1565045,584,450,283,712,925.31,158.33
苗栗縣卓蘭鎮,2010,2834,1623241,573,447,264,711,603.2,105.31
苗栗縣卓蘭鎮,2011,2955,1765133,597,460,275,752,577.94,96.75
苗栗縣卓蘭鎮,2012,3242,2027325,625,493,297,792,549.29,87.84
苗栗縣卓蘭鎮,2013,3250,2040026,628,487,292,792,571.16,90.99
苗栗縣卓蘭鎮,2014,3239,2114880,653,521,310,820,564.57,86.47
苗栗縣卓蘭鎮,2015,3078,2103244,683,536,331,860,595.68,87.18
苗栗縣卓蘭鎮,2016,3093,2115968,684,540,336,858,598.88,87.54
苗栗縣獅潭鄉,2002,969,532041,549,468,302,700,400.4,72.92
苗栗縣獅潭鄉,2003,929,511448,551,457,302,692,456.64,82.94
苗栗縣獅潭鄉,2004,893,498886,559,463,300,724,386.27,69.14
苗栗縣獅潭鄉,2005,878,512923,584,478,307,743,428.02,73.27
苗栗縣獅潭鄉,2006,817,488297,598,482,312,744,469.38,78.53
苗栗縣獅潭鄉,2007,673,449969,669,538,344,838,521.85,78.05
苗栗縣獅潭鄉,2008,811,523384,645,506,326,811,502.04,77.79
苗栗縣獅潭鄉,2009,788,469550,596,460,300,747,489.89,82.21
苗栗縣獅潭鄉,2010,842,515002,612,463,297,754,663.75,108.52
苗栗縣獅潭鄉,2011,852,538562,632,489,312,803,549.39,86.91
苗栗縣獅潭鄉,2012,842,553320,657,526,332,832,550.08,83.71
苗栗縣獅潭鄉,2013,839,543811,648,501,321,837,551.38,85.07
苗栗縣獅潭鄉,2014,875,579343,662,515,324,863,535.66,80.9
苗栗縣獅潭鄉,2015,819,567792,693,538,349,912,552.64,79.71
苗栗縣獅潭鄉,2016,802,561317,700,541,339,883,573.57,81.95
苗栗縣泰安鄉,2002,544,326742,601,521,339,771,412.85,68.74
苗栗縣泰安鄉,2003,497,306548,617,518,328,786,466.78,75.68
苗栗縣泰安鄉,2004,511,335629,657,551,340,813,675.54,102.85
苗栗縣泰安鄉,2005,499,340300,682,549,341,870,763.59,111.97
苗栗縣泰安鄉,2006,504,339064,673,542,344,850,777.58,115.58
苗栗縣泰安鄉,2007,527,349546,663,563,357,863,477.15,71.94
苗栗縣泰安鄉,2008,546,358669,657,524,343,851,518.61,78.95
苗栗縣泰安鄉,2009,557,367473,660,516,348,860,534.24,80.98
苗栗縣泰安鄉,2010,611,401720,657,541,330,868,525.17,79.88
苗栗縣泰安鄉,2011,626,419485,670,554,367,883,469.27,70.03
苗栗縣泰安鄉,2012,724,494486,683,553,360,878,497.26,72.81
苗栗縣泰安鄉,2013,739,496653,672,552,354,872,498.1,74.12
苗栗縣泰安鄉,2014,785,547326,697,576,359,877,537.55,77.1
苗栗縣泰安鄉,2015,724,520005,718,584,385,918,511.36,71.2
苗栗縣泰安鄉,2016,719,512081,712,579,400,893,514.59,72.25
苗栗縣其他,2002,36,21047,585,445,199,680,616.08,105.38
苗栗縣其他,2003,18,10795,600,453,219,566,692.47,115.46
苗栗縣其他,2004,20,10885,544,448,267,636,382.82,70.34
苗栗縣其他,2005,14,7483,535,387,266,657,418.75,78.34
苗栗縣其他,2006,23,13688,595,515,362,821,305.29,51.3
苗栗縣其他,2007,11,4229,384,277,200,498,324.26,84.35
苗栗縣其他,2008,2,732,366,366,183,548,258.16,70.56
苗栗縣其他,2009,2,861,430,430,241,620,267.64,62.2
苗栗縣其他,2010,73,57551,788,564,379,981,736.29,93.4
苗栗縣其他,2011,46,41233,896,742,532,1058,628.45,70.11
苗栗縣其他,2012,38,31302,824,729,264,1038,704.42,85.52
苗栗縣其他,2013,31,28084,906,679,388,1183,761.8,84.09
苗栗縣其他,2014,20,10355,518,406,253,544,491.71,94.97
苗栗縣其他,2015,25,26630,1065,758,489,1147,1037.35,97.39
苗栗縣其他,2016,9,6946,772,588,535,1084,434.96,56.36
臺中縣豐原市,2002,37340,24309830,651,474,279,793,1074.2,165
臺中縣豐原市,2003,37242,24470080,657,465,275,779,1543.44,234.9
臺中縣豐原市,2004,38157,25750065,675,474,280,802,1670.72,247.57
臺中縣豐原市,2005,38562,27429721,711,482,282,828,1934.28,271.93
臺中縣豐原市,2006,38902,28197643,725,488,289,839,2648.82,365.44
臺中縣豐原市,2007,45381,33939945,748,504,301,865,2209.43,295.42
臺中縣豐原市,2008,40915,30884732,755,509,300,869,2377.95,315.02
臺中縣東勢鎮,2002,10489,6239142,595,456,274,750,533.57,89.7
臺中縣東勢鎮,2003,10136,5960807,588,453,274,739,523.24,88.97
臺中縣東勢鎮,2004,10297,6195305,602,466,279,762,516.33,85.82
臺中縣東勢鎮,2005,10139,6327494,624,472,277,786,584.68,93.69
臺中縣東勢鎮,2006,10049,6351614,632,477,284,784,575.83,91.1
臺中縣東勢鎮,2007,10150,6639817,654,489,291,812,623,95.23
臺中縣東勢鎮,2008,10294,6619413,643,485,290,805,575.26,89.46
臺中縣大甲鎮,2002,16862,10612446,629,457,277,732,1113.36,176.9
臺中縣大甲鎮,2003,17133,10696641,624,445,269,709,1760.63,282
臺中縣大甲鎮,2004,17573,11442101,651,460,281,741,1662.43,255.32
臺中縣大甲鎮,2005,17478,12021825,688,471,285,775,1881.69,273.57
臺中縣大甲鎮,2006,17539,12246452,698,478,294,787,1810.25,259.26
臺中縣大甲鎮,2007,23735,16999615,716,491,302,810,1812.95,253.13
臺中縣大甲鎮,2008,18225,13658708,749,501,303,828,2239.51,298.82
臺中縣清水鎮,2002,18129,10355618,571,451,272,706,520.93,91.2
臺中縣清水鎮,2003,17968,10076823,561,442,269,696,501.42,89.41
臺中縣清水鎮,2004,18591,10816891,582,452,276,714,535.42,92.02
臺中縣清水鎮,2005,18624,11208820,602,461,281,739,562.54,93.47
臺中縣清水鎮,2006,18534,11426981,617,470,288,754,626.96,101.69
臺中縣清水鎮,2007,19028,12124222,637,480,294,781,682.61,107.13
臺中縣清水鎮,2008,19404,12488445,644,487,298,789,612.03,95.09
臺中縣沙鹿鎮,2002,15053,9113955,605,443,269,715,1196.07,197.55
臺中縣沙鹿鎮,2003,15261,9368209,614,440,271,706,1939.09,315.88
臺中縣沙鹿鎮,2004,16014,9825846,614,458,283,730,930.47,151.65
臺中縣沙鹿鎮,2005,16474,10691535,649,472,290,765,1281.55,197.47
臺中縣沙鹿鎮,2006,17015,11254230,661,486,299,790,1124.47,170.01
臺中縣沙鹿鎮,2007,18358,12645250,689,504,310,825,934.17,135.62
臺中縣沙鹿鎮,2008,18445,13193262,715,518,316,849,1293,180.77
臺中縣梧棲鎮,2002,11190,6788217,607,468,286,737,952.52,157.02
臺中縣梧棲鎮,2003,11448,6930610,605,462,283,733,876.28,144.74
臺中縣梧棲鎮,2004,12036,7495244,623,477,293,753,862.94,138.57
臺中縣梧棲鎮,2005,12299,7926056,644,481,295,777,901.21,139.84
臺中縣梧棲鎮,2006,12473,8148010,653,491,303,788,821.09,125.69
臺中縣梧棲鎮,2007,14186,9531233,672,499,312,802,1025.62,152.65
臺中縣梧棲鎮,2008,13315,8961606,673,506,310,826,926.57,137.67
臺中縣神岡鄉,2002,13860,7735088,558,432,264,691,515.62,92.39
臺中縣神岡鄉,2003,14084,7869555,559,425,259,676,1174.92,210.27
臺中縣神岡鄉,2004,14452,8190037,567,436,264,687,578.31,102.05
臺中縣神岡鄉,2005,14512,8633242,595,445,265,715,641.37,107.81
臺中縣神岡鄉,2006,14735,8945681,607,448,273,728,659.65,108.65
臺中縣神岡鄉,2007,15180,9448101,622,456,277,749,651.46,104.67
臺中縣神岡鄉,2008,15327,9739219,635,464,285,757,804.73,126.64
臺中縣后里鄉,2002,11354,6180837,544,437,264,688,450.75,82.8
臺中縣后里鄉,2003,11360,6134142,540,430,258,680,477.23,88.38
臺中縣后里鄉,2004,11385,6433919,565,443,267,710,492.85,87.21
臺中縣后里鄉,2005,11309,6681901,591,457,274,755,558.84,94.58
臺中縣后里鄉,2006,11193,6697568,598,465,278,754,606.12,101.3
臺中縣后里鄉,2007,12072,7444735,617,474,285,769,650,105.4
臺中縣后里鄉,2008,11684,7272609,622,482,289,782,703.16,112.97
臺中縣大雅鄉,2002,17316,10565248,610,469,285,765,626.89,102.74
臺中縣大雅鄉,2003,17651,10886868,617,468,281,760,1041.23,168.82
臺中縣大雅鄉,2004,18305,11447185,625,479,290,779,611.38,97.77
臺中縣大雅鄉,2005,18482,12012301,650,490,294,808,682.84,105.06
臺中縣大雅鄉,2006,19036,12574666,661,495,298,816,790.67,119.69
臺中縣大雅鄉,2007,19837,13585010,685,507,306,846,691.17,100.93
臺中縣大雅鄉,2008,20310,14233480,701,519,310,860,785.14,112.03
臺中縣潭子鄉,2002,20996,13208451,629,496,302,797,594.69,94.53
臺中縣潭子鄉,2003,21095,13237350,628,492,299,795,552.2,88
臺中縣潭子鄉,2004,21851,14109048,646,500,303,807,585.6,90.69
臺中縣潭子鄉,2005,22325,14874004,666,502,305,828,699.22,104.95
臺中縣潭子鄉,2006,22736,15512333,682,510,313,848,783.79,114.88
臺中縣潭子鄉,2007,23818,16887103,709,520,318,862,924.17,130.35
臺中縣潭子鄉,2008,24385,17462303,716,529,323,878,962.72,134.44
臺中縣新社鄉,2002,4047,2293202,567,460,288,706,584.51,103.15
臺中縣新社鄉,2003,3972,2332284,587,451,285,702,1775.23,302.33
臺中縣新社鄉,2004,3939,2341843,595,468,289,733,729.56,122.71
